target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips
19025,2024,7,2,"19093,19093"
30071,2023,9,1,30107
37085,2022,6,1,37141
29049,2024,7,8,"29003,29033,29061,29003,29061,29075,29033,29107"
29007,2022,6,7,"29051,29135,29051,29151,29073,29151,17013"
54029,2021,6,1,39099
13011,2021,8,2,"13281,13117"
20009,2024,9,1,20141
51137,2021,5,1,51540
37031,2024,4,1,37177
39037,2024,6,2,"39021,39021"
40091,2022,10,3,"40029,40005,40029"
56005,2022,6,2,"56007,56043"
45063,2024,5,2,"45011,45011"
17179,2022,6,2,"17039,17039"
06063,2023,3,2,"06049,06049"
19197,2020,6,2,"19067,19067"
13269,2021,1,5,"13021,13053,13259,13053,13171"
48369,2023,9,4,"35037,35041,35041,35037"
46095,2022,8,3,"46015,31103,31103"
31071,2023,10,2,"31015,31103"
54081,2021,3,1,51021
13183,2021,4,1,13279
27017,2020,8,1,27071
08037,2024,8,5,"08019,08047,08015,08015,08019"
42099,2025,5,1,42093
34021,2024,8,3,"36085,36081,36085"
48201,2023,12,5,"48481,48481,48407,48407,48477"
35059,2021,5,2,"08011,08011"
37075,2023,3,1,13291
29153,2024,11,3,"05065,05137,05065"
06017,2021,10,3,"32510,06013,32510"
06065,2024,7,4,"04027,04027,06037,06037"
48049,2023,3,2,"48193,48193"
55129,2021,7,3,"27025,27115,27115"
47183,2023,9,2,"47033,47095"
18089,2025,4,1,18131
01033,2025,1,1,01043
47081,2023,4,1,47039
19169,2022,5,4,"19073,19197,19023,19197"
35007,2020,8,3,"08003,08021,08021"
24023,2022,11,2,"54093,54093"
18089,2020,10,1,18131
37015,2022,4,2,"37185,37185"
13183,2024,5,2,"13029,13279"
37021,2021,3,4,"37121,47171,37121,47171"
04015,2022,6,2,"04027,06025"
42057,2022,7,1,42087
30013,2020,5,2,"30043,30077"
30063,2024,7,5,"30053,30023,30023,30023,30053"
29029,2024,4,2,"29083,29053"
48365,2020,11,3,"48315,48315,48459"
13193,2021,6,3,"13021,13021,13023"
26045,2023,4,9,"26023,26059,26149,26155,26093,26155,26059,26093,26161"
48055,2021,3,2,"48287,48287"
51165,2024,7,1,51790
12097,2020,9,1,12027
05033,2021,5,1,05101
13305,2020,9,1,13161
01003,2025,6,8,"01023,01035,28039,28041,01013,01035,01023,28041"
49053,2021,10,1,04012
19029,2023,6,4,"19145,19129,19145,19129"
32007,2020,7,8,"16067,32027,32031,41025,32001,32027,32017,49005"
27041,2022,9,2,"27155,27155"
29221,2024,4,1,29157
12123,2021,7,2,"12041,12041"
48291,2024,3,2,"48455,48455"
17009,2022,5,1,17013
37147,2025,2,2,"37187,37187"
05081,2024,6,1,40023
48071,2023,11,3,"48339,48339,48407"
53075,2022,5,1,53005
55079,2022,7,2,"26127,26127"
17021,2022,4,2,"17039,17129"
04017,2024,8,4,"35003,35006,35031,08033"
05103,2024,2,2,"05011,05011"
36035,2023,2,1,36033
20071,2020,8,1,08025
29049,2021,6,1,29107
18083,2021,7,3,"17023,17079,17023"
40091,2024,3,1,40005
45029,2021,6,3,"45011,45011,45011"
19175,2024,6,3,"19145,29129,19145"
29093,2021,9,1,29073
45021,2024,12,2,"45023,45023"
05051,2024,8,2,"05039,05113"
01063,2023,6,6,"01007,01023,28087,01023,28075,01007"
17163,2020,1,3,"17121,17083,17121"
16019,2022,8,2,"49033,56041"
47049,2025,2,5,"21053,21231,47159,21147,21231"
22071,2022,5,3,"22057,28045,28045"
16039,2022,6,4,"16045,16045,16053,16053"
56009,2020,5,2,"56033,56033"
17129,2021,12,1,17039
21177,2021,5,1,21091
48201,2025,5,2,"48407,48407"
37089,2022,5,3,"37199,37099,37099"
18083,2024,8,4,"17047,18129,18173,18173"
21045,2025,5,7,"21203,21125,21147,21203,21231,21053,21231"
51037,2021,7,1,37181
13243,2024,8,1,13053
25011,2022,12,1,50021
35057,2021,6,1,35028
47001,2021,5,3,"47105,47105,47137"
34027,2022,7,4,"34021,36087,34021,42095"
46025,2021,5,3,"46011,46011,46079"
01077,2023,12,6,"28117,47117,47023,47101,47101,47135"
27007,2023,7,3,"27153,27159,27159"
08045,2022,6,9,"08065,08029,08051,08051,08065,08081,08081,56007,08081"
08063,2020,7,1,08025
05067,2022,10,4,"05035,05123,05035,05123"
05045,2024,4,2,"05137,05137"
31175,2020,5,3,"31011,31003,31011"
30083,2024,9,2,"38033,38033"
37127,2021,2,2,"37181,37181"
28093,2021,7,9,"28139,05035,28143,28013,28107,28107,28143,28139,05035"
19013,2020,6,2,"19067,19067"
05147,2022,12,5,"05035,05111,05111,05107,05035"
08077,2020,6,4,"08053,08109,08065,49007"
31145,2024,7,4,"31073,31085,31073,31085"
22065,2021,9,1,22067
17109,2025,4,2,"29111,17009"
17145,2020,1,2,"17121,17121"
47157,2020,7,2,"28009,28009"
30063,2021,6,10,"16061,16003,16061,41063,30073,30023,30023,30043,30023,16017"
08031,2023,7,3,"08019,08047,08093"
39065,2024,5,3,"39173,39021,39021"
19147,2021,7,10,"19035,19093,19141,19035,19141,19143,19141,19143,27063,27063"
45019,2022,8,2,"45089,45089"
47123,2025,6,2,"37113,37113"
19081,2024,6,3,"19151,19151,27091"
01083,2022,5,3,"28141,47051,47051"
39109,2022,8,1,18075
48215,2021,7,2,"48247,48247"
37039,2023,1,8,"13123,13187,13213,13187,13281,13311,13281,13213"
01003,2022,5,1,01039
06085,2024,3,3,"06039,06009,06109"
08009,2023,8,4,"08023,35007,35007,35037"
28071,2020,4,2,"28009,28009"
29221,2021,3,3,"29073,29073,29179"
20187,2025,6,3,"08011,08011,08061"
47109,2020,5,1,28009
13081,2020,2,2,"13017,13017"
40143,2021,7,3,"40103,40103,40035"
47011,2023,5,4,"13123,13047,13047,13083"
06001,2021,11,1,06069
54099,2025,1,7,"21063,21115,21175,21071,21115,21195,21195"
51197,2023,1,1,51750
05095,2022,2,3,"28027,05037,05037"
48149,2024,5,4,"48239,48123,48123,48239"
26085,2023,6,4,"55061,55071,55071,26079"
19173,2023,6,3,"19129,19129,29003"
48387,2025,1,1,05113
45011,2025,5,1,13163
21221,2021,10,1,47083
27169,2023,4,2,"55035,55035"
49057,2024,5,2,"16071,16071"
27129,2024,9,2,"27079,27079"
08003,2022,5,1,08051
32023,2022,9,5,"32019,32027,32027,49001,32019"
21047,2024,3,4,"21055,21233,21233,21157"
01087,2021,8,2,"13053,13259"
37049,2025,4,1,37187
13109,2023,6,5,"13107,13107,13279,13107,13279"
05127,2024,11,2,"05109,05109"
19069,2023,8,4,"19189,19195,19189,19195"
20117,2020,7,10,"31147,31095,31095,31097,31109,31131,31151,31097,31127,31147"
54063,2023,2,1,51021
48493,2023,10,2,"48123,48123"
18061,2025,5,3,"18123,18143,18123"
01045,2023,1,1,13259
16031,2022,7,2,"16025,16037"
22005,2020,12,3,"22121,22077,22121"
40083,2023,5,4,"40003,40053,40093,40093"
22085,2022,1,2,"48241,48241"
20191,2020,11,3,"20049,20049,40103"
28045,2024,3,1,28111
47143,2023,6,3,"13047,13083,13313"
05147,2021,4,2,"05035,05035"
30035,2021,7,1,30089
05117,2021,3,2,"05123,05123"
40009,2023,8,2,"40043,40043"
22043,2021,10,1,22003
12109,2025,1,2,"12007,12007"
06039,2022,9,6,"06053,06069,06069,06085,32005,32019"
20035,2021,6,2,"40103,40103"
51013,2024,7,1,51600
22103,2021,10,5,"22057,22057,22093,28091,28091"
47003,2023,6,1,47061
12115,2020,6,4,"12055,12049,12055,12049"
13091,2024,6,2,"13283,13283"
46029,2021,6,8,"46005,46077,27073,27081,46011,27073,46011,46077"
16007,2020,6,1,49029
21181,2023,7,2,"21161,21161"
16001,2022,11,3,"16075,16047,16075"
47121,2023,1,5,"13213,13313,13047,13295,13313"
47095,2022,5,4,"47033,47053,47097,47053"
17033,2020,5,2,"17035,17035"
27035,2024,7,4,"27065,27009,27065,27009"
12061,2020,8,2,"12055,12055"
05105,2022,6,1,05023
40075,2023,9,1,40129
20095,2023,6,4,"40003,40003,40053,40053"
27021,2023,9,7,"27095,27095,27009,27095,27145,27041,27145"
05099,2021,9,1,22027
30035,2024,8,1,30053
26089,2023,9,4,"26031,26047,26097,26097"
48245,2024,7,3,"48373,48373,48407"
48053,2022,11,1,48193
40113,2024,2,4,"40053,40083,40119,40119"
13187,2022,6,7,"13011,13013,13137,13157,13281,13137,13281"
18097,2021,7,1,18159
40073,2024,11,2,"40003,40003"
13225,2022,6,2,"13249,13249"
40015,2022,4,3,"40043,40093,40043"
13151,2022,6,2,"13159,13159"
20015,2022,11,1,40053
20053,2025,4,3,"20123,20141,20141"
48375,2020,6,1,48369
05027,2023,1,3,"05003,05011,22067"
41023,2022,7,9,"16087,32031,41037,16087,41021,53005,53005,41021,41065"
54005,2023,4,1,54089
51109,2024,8,1,51630
37109,2024,5,1,37011
13073,2023,9,5,"13317,13163,13301,13317,13163"
21221,2023,3,2,"47079,47079"
42065,2024,7,2,"42023,42023"
17173,2024,3,2,"17005,17005"
16079,2025,5,7,"53075,53051,16061,16069,16069,53075,30047"
49045,2022,5,7,"16083,49029,49039,49029,49039,49029,49033"
21177,2024,12,4,"21033,21033,21233,21233"
49011,2025,5,5,"32007,49043,49043,32007,32033"
51810,2020,8,2,"51735,51735"
13235,2022,5,2,"13319,13309"
21089,2020,4,1,21063
05093,2021,10,3,"05037,05123,05037"
42063,2024,4,2,"42009,42023"
51173,2022,2,1,51520
35039,2024,9,6,"08003,08023,35006,35031,35031,08023"
47187,2022,4,1,47083
13035,2025,6,1,13237
18045,2023,5,1,18181
50021,2020,7,2,"50017,50017"
12111,2023,10,1,12055
45083,2024,12,1,45023
45073,2022,8,7,"13011,13195,13011,13281,13195,13281,13011"
16005,2023,8,6,"16007,16007,49005,49033,49003,49005"
49045,2025,6,3,"32013,32015,49043"
30031,2024,9,1,30023
48085,2020,5,2,"48119,48119"
39115,2024,6,1,54073
13175,2021,6,6,"13031,13279,13209,13279,13021,13209"
19131,2023,5,2,"19189,19189"
08113,2024,8,1,08029
51163,2025,4,1,51580
16001,2024,4,3,"16083,16087,16083"
51045,2025,6,1,51580
48147,2023,6,1,40005
45079,2025,2,1,45023
13197,2024,8,4,"13193,13193,13193,13225"
08059,2021,8,3,"08039,08039,08065"
51131,2025,5,1,51830
47161,2021,6,2,"21143,47183"
13177,2024,2,4,"13315,13193,13307,13307"
51073,2022,8,1,51735
26003,2024,10,6,"26089,26033,26097,26029,26089,26097"
13145,2024,4,4,"13293,13053,13053,13293"
20095,2020,5,1,20033
29155,2020,9,1,47033
31129,2020,3,5,"31095,31095,31151,31095,31151"
48037,2021,2,4,"48315,48315,48459,48119"
51137,2021,9,1,51540
17117,2024,4,6,"17013,17013,17005,17005,17017,17017"
39051,2023,6,4,"26023,39173,39123,39173"
22073,2022,11,6,"22041,05003,22123,22041,22123,05003"
18111,2020,6,1,18131
48039,2025,6,3,"48071,48071,48057"
05003,2020,9,2,"22027,22027"
35047,2022,7,1,35028
33015,2024,6,1,25025
48061,2024,7,2,"48047,48427"
41011,2023,12,3,"41033,41033,41035"
21185,2025,5,1,18143
17001,2020,4,6,"17017,17013,17017,29103,29205,29205"
18119,2021,3,3,"18093,18101,18093"
18055,2025,4,1,17185
12029,2024,5,1,12017
36079,2024,7,3,"34031,34031,36005"
54047,2020,2,1,21159
18175,2020,5,1,21223
13105,2021,10,8,"13119,13059,13119,13157,13059,13301,45047,45047"
40037,2024,4,4,"40083,40103,40083,40103"
22117,2021,3,4,"28045,28005,28045,28005"
05131,2024,8,2,"05113,05113"
51071,2023,7,3,"51750,51750,54109"
50015,2020,5,2,"50017,50017"
08111,2020,6,1,08109
51109,2021,7,1,51540
17201,2020,5,1,55055
13043,2023,8,6,"13163,13167,13175,13283,13209,13283"
22021,2023,12,2,"22107,22107"
17191,2023,3,3,"17051,17051,17033"
30027,2021,7,3,"30073,30059,30059"
48001,2025,4,1,48455
47131,2022,5,5,"47033,47097,47017,47033,47017"
40153,2020,8,2,"20033,20033"
42107,2024,6,1,42131
12099,2023,6,2,"12055,12055"
48007,2020,4,1,48321
13001,2023,1,6,"13209,13309,13107,13107,13209,13283"
29005,2022,6,2,"31147,31147"
13147,2020,2,1,13059
27145,2024,8,2,"27149,27149"
47155,2021,5,5,"37075,37113,37075,47105,47105"
35043,2024,9,3,"35003,08021,35055"
26045,2023,8,4,"26155,26093,26155,26093"
48465,2023,10,1,48323
47111,2025,4,2,"21053,47137"
47141,2021,5,2,"47137,47137"
39105,2023,1,3,"39115,54105,54105"
17073,2021,8,1,17071
28071,2023,9,5,"28135,28143,28143,28117,28135"
01033,2023,12,3,"47071,28117,47071"
13005,2025,2,4,"13271,13209,13271,13309"
17019,2020,9,2,"17139,17139"
21095,2021,9,1,51720
13105,2020,2,2,"13059,13059"
45065,2023,8,3,"13195,13317,13317"
37147,2025,6,2,"37187,37187"
48367,2024,6,2,"48009,48429"
54045,2025,4,2,"21159,21195"
39143,2022,7,1,39005
04025,2022,6,4,"04009,04027,06025,04027"
20071,2025,6,4,"08011,08025,08089,08011"
29099,2025,4,3,"29073,29157,29157"
22099,2021,1,4,"22093,22121,22121,22125"
49013,2021,8,2,"49039,49039"
36035,2023,6,3,"36033,36093,36093"
29183,2021,7,3,"17027,29073,29073"
06019,2023,2,7,"06079,06085,32019,06079,06087,06085,06087"
12013,2024,9,1,13087
16013,2021,8,8,"16047,16053,16015,16015,16047,16047,16053,16053"
17167,2021,5,1,17083
41061,2022,8,5,"16087,41049,41049,53005,53023"
25027,2024,5,2,"25025,25025"
06073,2022,11,3,"04012,04027,04012"
32015,2020,7,12,"32019,32021,32031,16083,32033,32033,32031,41025,32017,32021,32033,32031"
56013,2025,5,3,"08107,49009,49043"
22069,2020,10,2,"22027,22039"
48337,2021,3,2,"40033,40033"
50019,2020,7,1,50017
37083,2023,9,2,"37091,37091"
48101,2022,5,4,"48433,48275,48275,48433"
05085,2023,6,1,05107
01067,2023,7,1,13259
27009,2025,6,1,27065
25021,2020,8,2,"44001,44001"
16027,2024,5,4,"16087,16083,16087,16087"
26081,2020,4,1,26133
06065,2021,10,2,"04027,04027"
01121,2024,7,1,13143
54105,2020,8,2,"54021,54021"
21031,2021,5,1,21091
48067,2022,7,2,"05081,05081"
08045,2022,10,4,"08065,08065,49007,49007"
53055,2021,11,4,"53035,53027,53035,53045"
13319,2020,8,3,"13235,13283,13283"
13137,2021,3,4,"37043,37113,37043,37113"
33019,2020,7,2,"50017,50017"
38065,2021,8,2,"38083,38083"
01033,2022,4,2,"28057,28057"
05045,2024,8,3,"05137,05137,05067"
48237,2022,12,1,48487
56041,2024,9,2,"49009,49009"
48101,2025,6,2,"40057,40057"
08095,2024,6,2,"31085,31085"
06027,2020,6,11,"06083,06111,32005,32019,32021,32017,32021,32001,32017,32021,32033"
05075,2020,11,4,"29069,29069,05065,05065"
17045,2024,3,2,"17033,18045"
31145,2024,11,5,"31047,31073,31073,31083,31137"
17145,2020,5,2,"17121,17121"
37185,2023,8,1,37091
17169,2021,10,2,"17071,17071"
26063,2025,4,6,"26051,26129,26051,26001,26129,26135"
13191,2024,5,1,13029
46051,2022,9,3,"27155,27081,27155"
18035,2022,3,2,"18159,18159"
31089,2021,9,2,"46009,46135"
41003,2022,1,3,"41019,41035,41071"
27145,2021,7,5,"27149,27023,27149,27159,27019"
18013,2025,4,1,18143
39125,2023,2,1,39173
48029,2020,1,1,48507
12086,2022,5,2,"12051,12051"
38099,2021,9,1,27135
49043,2022,7,6,"49047,49047,56023,56007,56023,56023"
55115,2023,6,14,"55015,55029,55061,55071,55041,55069,55085,55069,55141,55029,55041,55075,55015,55141"
33019,2023,8,4,"50005,50009,50001,50021"
19019,2022,6,2,"19023,19023"
35001,2021,2,2,"35028,35028"
31031,2024,8,4,"31113,31117,31113,31117"
49051,2021,6,1,49039
13247,2025,4,1,13219
29221,2021,7,2,"29073,29073"
06027,2023,7,3,"06079,06109,32019"
54099,2025,5,5,"21063,21175,21071,21195,21195"
05027,2021,12,1,22067
45027,2023,3,1,45009
45037,2023,9,1,13163
35006,2021,7,1,35028
48387,2025,5,2,"05113,48231"
18105,2022,4,2,"18021,18021"
40099,2023,8,1,40005
51051,2020,4,2,"21159,51720"
24027,2025,6,3,"24029,24035,24029"
23031,2023,8,3,"23023,33013,33013"
08041,2024,7,2,"08015,08109"
37161,2021,4,5,"37087,37199,37087,37121,37199"
48387,2020,11,2,"48315,48459"
29163,2021,6,1,29073
38027,2021,7,1,38083
33007,2020,7,1,50017
01045,2023,5,1,13259
18027,2024,8,2,"18173,18173"
01069,2025,6,3,"13061,13037,13061"
48411,2020,5,2,"48193,48193"
41051,2022,1,5,"41065,41071,41065,41071,53077"
28045,2024,7,1,28111
48489,2024,3,3,"48047,48427,48047"
48083,2024,3,2,"48093,48333"
19065,2025,6,1,19105
27135,2020,7,2,"27071,27071"
48201,2022,8,1,48321
51197,2021,12,1,51167
18055,2020,8,1,17101
29079,2020,8,1,29033
51051,2023,5,1,51720
47107,2023,6,3,"13213,13313,13213"
17005,2020,7,1,17083
28141,2025,5,3,"28139,47069,28139"
39091,2025,5,3,"39063,39101,39101"
18153,2023,7,1,17035
55123,2023,7,1,55141
31063,2024,8,7,"31019,31137,31083,31137,31137,31113,31117"
18129,2021,3,3,"17165,21233,21233"
39025,2020,8,1,21201
40031,2023,9,1,48077
48427,2022,4,1,48489
29209,2021,3,1,05101
13111,2021,3,7,"13227,13227,13281,37043,37043,37075,37113"
45025,2024,5,1,45033
27165,2023,8,5,"27161,27105,19059,19143,27105"
46037,2021,6,4,"46005,46077,27073,46005"
46109,2023,7,1,27151
26067,2023,7,4,"26155,26111,26145,26155"
54097,2024,3,3,"54093,54093,54067"
46085,2021,7,4,"31015,46009,46067,31015"
42087,2024,4,2,"42009,42057"
40109,2021,6,1,40103
26009,2023,6,12,"26031,26047,26097,26119,26129,26135,26143,26143,55029,26031,26119,26135"
40113,2024,6,4,"40053,40083,40119,40119"
05135,2024,8,4,"05067,05137,05137,05067"
56029,2025,5,1,30057
55071,2020,6,2,"26019,26019"
54047,2023,7,4,"51021,51021,54045,54045"
08067,2021,5,6,"08021,08079,08105,08079,08091,08091"
16057,2020,5,6,"16061,30061,16061,30061,30089,53023"
17185,2021,3,1,17079
06087,2024,2,3,"06079,06047,06047"
45075,2020,6,2,"45089,45089"
48295,2022,4,1,40043
13257,2021,4,2,"13281,37113"
51159,2021,6,1,51131
17121,2023,2,3,"17159,17173,17159"
18157,2025,5,1,18131
48407,2021,10,3,"48185,48457,48185"
19101,2021,9,1,29197
23017,2024,6,2,"23023,23023"
13277,2023,7,1,13315
17001,2025,4,1,29137
04005,2022,6,4,"04009,04012,04009,04012"
35045,2020,3,8,"35006,08021,08053,08105,08053,35006,08021,35006"
18121,2022,8,3,"18157,18157,18109"
48487,2021,6,2,"40033,40033"
29161,2020,11,1,29179
45051,2022,6,4,"37141,37141,45089,45089"
45045,2021,7,6,"37021,37087,37021,37087,45087,45087"
16083,2023,5,5,"49003,16063,16063,49003,49045"
31101,2023,8,2,"31091,31091"
49057,2021,8,4,"16007,16041,16007,16041"
51135,2023,6,1,51183
21047,2021,6,4,"21143,21143,47083,47083"
06035,2025,2,5,"06093,41037,06093,32013,41037"
23031,2020,7,1,23023
32033,2024,8,3,"32015,32015,32015"
51191,2020,8,2,"51195,51195"
35055,2022,6,1,35028
08035,2023,7,6,"08043,08019,08047,08093,08043,08093"
54019,2023,7,1,54109
17201,2025,5,1,17085
42063,2024,8,1,42023
51173,2022,6,1,51520
28145,2020,2,2,"47069,47069"
39139,2024,4,2,"39103,39169"
22023,2021,6,1,22003
13001,2021,12,1,13309
48199,2024,3,3,"48407,48407,48455"
31183,2022,7,1,31103
20027,2022,6,3,"20089,20123,20123"
47065,2022,1,1,47051
51125,2022,5,2,"51540,51678"
47005,2024,6,2,"47071,47101"
17143,2025,5,1,17155
21025,2021,4,1,21115
36045,2023,8,1,36033
13099,2024,2,1,13239
16085,2022,8,3,"16087,16087,30001"
13153,2021,8,3,"13269,13269,13269"
45079,2025,6,1,45023
29186,2025,4,1,29017
32031,2024,9,3,"32015,32015,32015"
13145,2024,8,2,"13053,13053"
38073,2022,7,1,27155
22037,2024,12,3,"22029,22029,28001"
54087,2024,2,2,"54067,54067"
31129,2020,7,6,"31095,31095,31151,31159,31095,31151"
17117,2024,8,2,"17013,17013"
17107,2020,4,4,"17017,17169,17017,17017"
47085,2023,2,3,"47039,47079,47039"
16073,2020,5,11,"16045,16045,16075,16025,32033,32027,32031,41025,16075,16087,41025"
28031,2024,6,4,"28111,28077,28111,28077"
51125,2025,6,2,"51530,51678"
55073,2023,5,9,"55035,55041,55078,55083,55085,55085,55078,55083,55107"
45007,2023,9,3,"13195,13317,13195"
53001,2024,6,9,"53005,53013,53071,53005,53017,53037,53077,53013,53023"
54103,2025,6,1,54073
54109,2025,3,2,"21159,21195"
19009,2024,7,1,19093
21117,2021,2,2,"18115,21023"
55083,2020,2,2,"26019,26089"
48181,2020,8,1,48119
28127,2021,3,1,28147
27103,2021,6,8,"27165,27033,27127,27165,27023,27067,27127,27019"
47047,2022,5,7,"28139,28137,28139,47109,47033,47097,47097"
01081,2024,7,2,"13053,13053"
20173,2022,3,1,40053
06029,2023,12,2,"06059,06059"
54047,2020,6,1,21159
12071,2021,7,1,12027
44005,2023,6,1,25007
31055,2022,9,2,"31023,31023"
48219,2020,5,4,"48369,48369,48165,48165"
48307,2022,7,3,"48093,48333,48333"
01005,2021,4,2,"13053,13053"
01069,2022,3,1,01039
47081,2022,3,5,"47083,47005,47083,47005,47039"
17107,2023,5,4,"17147,17147,17147,17173"
48137,2021,3,2,"48507,48507"
01031,2023,1,3,"01013,01035,01013"
29031,2023,7,4,"29123,29123,29186,29069"
29161,2022,4,4,"29093,29093,29151,29151"
47073,2020,3,1,51520
18025,2020,8,2,"21027,21027"
28001,2020,1,2,"22077,22037"
06071,2022,4,4,"04027,06025,06079,06025"
48107,2022,5,3,"48433,48433,48115"
30111,2020,8,1,56029
30069,2021,6,1,30045
39175,2024,3,4,"39003,39173,39003,39173"
08005,2024,7,2,"08019,08047"
32023,2021,5,1,32013
01017,2021,10,2,"13149,13149"
29159,2021,3,2,"29089,29089"
51061,2020,8,1,51685
27069,2024,6,2,"38099,38099"
39129,2024,6,1,39021
13245,2023,7,8,"13107,13107,13125,13167,13301,13303,13301,13317"
48113,2021,11,1,48217
06093,2021,9,9,"41015,06045,41037,06045,41019,41015,41019,41019,41037"
06061,2020,4,15,"06095,06113,06011,06113,06051,32019,06049,32001,32019,32027,32029,41025,41037,32019,32029"
19193,2020,6,7,"19009,19085,19165,19085,31021,31021,31039"
47177,2025,4,1,47159
19059,2024,8,2,"27091,27091"
13309,2024,7,5,"13315,13279,13279,13315,13279"
39119,2021,7,2,"39083,39083"
34035,2024,7,3,"36085,34031,36085"
48141,2023,9,2,"35005,48243"
31063,2021,5,1,31117
48385,2021,5,1,48507
08101,2020,5,6,"08109,08119,08109,08119,08003,08109"
29029,2024,12,1,29151
19151,2023,7,12,"19035,19093,19141,19035,19059,19141,19143,19189,19059,19035,19093,19079"
55095,2025,5,1,27065
35039,2021,12,2,"08105,08105"
26053,2022,6,1,26083
20085,2020,4,5,"20043,20043,31147,31133,31147"
18117,2025,6,3,"18123,18123,18143"
47181,2022,5,6,"28141,47005,47017,28141,47109,47005"
38061,2023,8,2,"38083,30091"
47179,2022,2,2,"51520,37199"
05073,2022,5,2,"05081,05081"
20119,2020,7,1,20033
17049,2024,4,2,"17005,17033"
26111,2021,8,1,26129
48085,2022,2,1,40095
36009,2023,7,3,"42049,42039,42049"
05137,2021,5,1,05101
18007,2020,6,2,"18131,18131"
05095,2024,2,7,"05035,28143,28027,28143,05035,05037,05037"
04007,2022,8,3,"04012,04027,04012"
13135,2021,8,2,"13063,13063"
18179,2025,6,1,18103
05103,2023,1,4,"05011,05003,05011,22067"
05053,2023,8,1,05011
21171,2022,1,2,"47087,47087"
33001,2020,7,1,50017
48163,2024,1,3,"48323,48323,48323"
27141,2024,8,4,"27065,27065,27041,27121"
13005,2025,6,6,"13003,13271,13209,13271,13309,13003"
40145,2021,7,2,"40035,40035"
42105,2025,6,1,42093
51115,2021,8,2,"51735,51735"
06091,2024,8,1,32029
26017,2020,8,2,"26035,26035"
22033,2025,5,5,"22007,22093,22095,22007,22095"
08107,2024,5,4,"08065,08019,08047,49009"
37055,2025,2,3,"37187,37143,37187"
48361,2021,9,3,"48373,48457,48457"
29213,2025,5,3,"05129,05129,05049"
30007,2023,8,2,"56039,30107"
23013,2021,8,1,23023
46102,2024,6,4,"31017,31091,31103,31171"
51760,2023,7,2,"51036,51036"
28065,2021,3,2,"28147,28147"
48025,2024,2,4,"48123,48123,48007,48007"
06053,2020,1,2,"06051,06083"
13037,2024,2,5,"13239,13239,13307,13261,13307"
27109,2023,7,1,19195
28003,2023,9,4,"47023,47075,47023,47023"
51005,2022,5,1,51678
06019,2023,6,3,"06079,32019,06079"
13201,2023,3,2,"13037,13037"
27027,2025,5,2,"27155,27155"
39001,2024,6,3,"21023,21201,21023"
27105,2021,4,12,"19141,19167,19041,19059,19141,19167,27127,27165,19059,27165,27083,27127"
54071,2023,7,3,"51660,54093,54093"
55073,2020,4,2,"55078,55078"
47013,2024,5,1,47137
37065,2022,5,2,"37185,37185"
48217,2024,2,8,"48099,48145,48161,48289,48395,48099,48145,48161"
28121,2022,5,4,"28063,28077,28065,28077"
55141,2022,9,2,"55119,55119"
42051,2023,7,1,54093
48239,2023,10,5,"48007,48391,48123,48123,48391"
