stcofips,year,month,tier,month_t,deviation
06017,2020,4,mid,-1,1.1520388425727646
06017,2020,4,mid,-2,2.0085417235264202
06017,2020,4,mid,-3,2.4720909059466862
06017,2020,4,mid,-4,2.836497625958515
06017,2020,4,mid,-5,3.3050594969359537
06017,2020,4,mid,-6,3.7148305432728392
06021,2024,2,mid,-1,0.034442742635491186
06021,2024,2,mid,-2,0.09074369707849428
06021,2024,2,mid,-3,0.2963355286548648
06021,2024,2,mid,-4,0.7113460350077645
06021,2024,2,mid,-5,1.2140285928897896
06021,2024,2,mid,-6,1.5724823612817573
06025,2024,8,mid,-1,0.14279257337980766
06025,2024,8,mid,-2,-0.019782249712037014
06025,2024,8,mid,-3,-0.513322159066604
06025,2024,8,mid,-4,-0.8752090294165384
06025,2024,8,mid,-5,-1.2677936599229014
06025,2024,8,mid,-6,-1.7650144830545287
06031,2021,10,mid,-1,-0.060091332287854016
06031,2021,10,mid,-2,-0.3681556950364353
06031,2021,10,mid,-3,-0.7660817743701642
06031,2021,10,mid,-4,-1.0621083020631517
06031,2021,10,mid,-5,-1.1358660702279195
06031,2021,10,mid,-6,-1.1553010175864245
06031,2023,12,mid,-1,-0.05742710950707419
06031,2023,12,mid,-2,0.16594854020617333
06031,2023,12,mid,-3,0.5196870170547072
06031,2023,12,mid,-4,0.8225685567862371
06031,2023,12,mid,-5,1.0817983944088496
06031,2023,12,mid,-6,1.4605816687434299
06033,2024,2,mid,-1,0.06057861857746616
06033,2024,2,mid,-2,0.3536998720126405
06033,2024,2,mid,-3,1.1144320774231318
06033,2024,2,mid,-4,2.332370670200973
06033,2024,2,mid,-5,3.8250402390601153
06033,2024,2,mid,-6,5.0662762482561305
06035,2020,11,mid,-1,-0.08106531327563005
06035,2020,11,mid,-2,-0.295616862135617
06035,2020,11,mid,-3,-0.6698988351025434
06035,2020,11,mid,-4,-0.9734771985429376
06035,2020,11,mid,-5,-1.4185186222523072
06035,2020,11,mid,-6,-1.7589536003389838
06035,2022,7,mid,-1,0.2484777989551077
06035,2022,7,mid,-2,0.608283396765458
06035,2022,7,mid,-3,1.1785155640961023
06035,2022,7,mid,-4,1.8326869140285993
06035,2022,7,mid,-5,2.34889158674585
06035,2022,7,mid,-6,2.905461336973204
06035,2023,9,mid,-1,0.6013498137005229
06035,2023,9,mid,-2,1.0032641830980253
06035,2023,9,mid,-3,1.5616028839197327
06035,2023,9,mid,-4,2.0885935472306016
06035,2023,9,mid,-5,2.6595396867146945
06035,2023,9,mid,-6,3.0246473877226663
06037,2020,8,mid,-1,-0.46552693233381603
06037,2020,8,mid,-2,-0.5137992578356432
06037,2020,8,mid,-3,-0.21150821702480016
06037,2020,8,mid,-4,0.22250440290902418
06037,2020,8,mid,-5,0.7638747344482368
06037,2020,8,mid,-6,1.5306039890060532
06041,2021,12,mid,-1,0.28229298344056986
06041,2021,12,mid,-2,0.7792513750661243
06041,2021,12,mid,-3,1.399487378670102
